Date Pulled,Code,Short Name,Collection,eMASS,Asset,NCCM,Device-Asset,Primary Owner,Sys Admin,RMF Action,ISSO,CCB_SA_Actions,Other,Last Touched,STIGs,Benchmarks,Assessed,Submitted,Accepted,Rejected,CAT3,CAT2,CAT1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416303-NA-NP0479WK416303,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Instance_STIG,65.05%,34.95%,0.00%,0.00%,0,27,2
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416303-tempdb-NP0479WK416303,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,67.86%,67.86%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416304,NCCM-W,,SilveiraM,,,,,NCCM-W,2 d,13,MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.87%,95.51%,74.37%,0.00%,1,3,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305,NCCM-W,,SilveiraM,,,,,NCCM-W,2 d,15,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_Access_2016 IE_11_STIG Microsoft_Outlook_2016 Windows_Firewall_with_Advanced_Security,99.76%,95.76%,66.06%,0.00%,1,2,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-LegacyAAT-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,50.00%,3.57%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-master-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,60.71%,60.71%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-MESEF_old-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,64 d,1,MS_SQL_Server_2016_Database_STIG,50.00%,0.00%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-MESEF-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,50.00%,3.57%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-model-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,64.29%,17.86%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-msdb-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,60.71%,60.71%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-NA-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Instance_STIG,64.08%,33.98%,0.00%,0.00%,0,27,2
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416305-tempdb-NP0479WK416305,NCCM-W,DB/WEB,SilveiraM,,,,,,2 d,1,MS_SQL_Server_2016_Database_STIG,64.29%,64.29%,0.00%,0.00%,0,0,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416306,NCCM-W,,SilveiraM,,,,,NCCM-W,2 d,14,MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.87%,96.71%,76.61%,0.00%,1,4,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416307,NCCM-W,,SilveiraM,,,,,NCCM-W,36 d,12,Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.86%,95.14%,72.64%,0.00%,1,7,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416308,NCCM-W,,SilveiraM,,,,,NCCM-W,2 d,14,MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.62%,95.45%,75.09%,0.00%,1,2,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK416309,NCCM-W,,SilveiraM,,,,,NCCM-W,23 d,13,MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.74%,95.24%,74.11%,0.00%,1,3,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK417477,NCCM-W,,AndersonJ,,,,,NCCM-W,2 d,17,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.89%,96.80%,78.40%,0.00%,1,5,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK417482,NCCM-W,,SouzaD,,,,,NCCM-W,2 d,15,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG MOZ_Firefox_STIG Windows_Firewall_with_Advanced_Security MS_Office_365_ProPlus_STIG,99.56%,80.85%,59.09%,0.00%,1,4,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK417490,NCCM-W,,MarcelloA,,,,,NCCM-W,36 d,15,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security MS_Office_365_ProPlus_STIG,99.68%,82.28%,65.51%,0.00%,1,9,1
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK438788,NCCM-W,,JacksonS,,,,,NCCM-W,2 d,15,MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Windows_Firewall_with_Advanced_Security Microsoft_Word_2016 MS_Windows_10_STIG,99.69%,0.00%,0.00%,0.00%,1,4,0
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK712464,NCCM-W,,ChisholmM,,,,,NCCM-W,107 d,14,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,98.39%,95.67%,75.15%,0.00%,1,3,2
2024-07-11,45,NCCM,NP_C45-NCCM_Zone B,7372,NP0479WK712465,NCCM-W,,SmithA,,,,,NCCM-W,2 d,15,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,99.88%,96.48%,76.97%,0.00%,1,1,1
2024-07-11,60,NCCM,NP_C60-NCCM_Zone B,7372,NP0027NB422210,NCCM-W,,MelikianP,,,,,NCCM-W,36 d,10,MS_Dot_Net_Framework MS_Windows_10_STIG MS_Office_365_ProPlus_STIG Windows_Firewall_with_Advanced_Security IE_11_STIG Microsoft_OneDrive Google_Chrome_Current_Windows MS_Edge_STIG MS_Defender_Antivirus JRE_8_and_Windows_STIG,99.73%,96.50%,0.00%,0.00%,1,7,0
2024-07-11,60,NCCM,NP_C60-NCCM_Zone B,7372,NP0027NB437626,NCCM-W,,KrekorianC,,,,,NCCM-W,2 d,19,MS_Office_365_ProPlus_STIG MOZ_Firefox_STIG Google_Chrome_Current_Windows Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MS_Windows_10_STIG Microsoft_Skype_for_Business_2016 Windows_Firewall_with_Advanced_Security Microsoft_Word_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 MS_Defender_Antivirus Microsoft_Access_2016 MS_Dot_Net_Framework MS_Edge_STIG Microsoft_OneDrive Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_OneNote_2016,99.66%,0.00%,0.00%,0.00%,1,8,0
2024-07-11,60,NCCM,NP_C60-NCCM_Zone B,7372,NP0027NB437644,NCCM-W,,ProuleJ,,,,,,64 d,17,MS_Windows_10_STIG Windows_Firewall_with_Advanced_Security Microsoft_Word_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_PowerPoint_2016 Microsoft_OneDrive Microsoft_Office_System_2016 Microsoft_OneNote_2016 Microsoft_Outlook_2016 Google_Chrome_Current_Windows Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Microsoft_Excel_2016 MS_Edge_STIG MS_Defender_Antivirus Microsoft_Access_2016 MS_Dot_Net_Framework,98.04%,0.00%,0.00%,0.00%,1,2,0
2024-07-11,60,NCCM,NP_C60-NCCM_Zone B,7372,NP0027WK405392,NCCM-W,,RosarioHernandeA,,,,,NCCM-W,2 d,18,Google_Chrome_Current_Windows Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MS_Office_365_ProPlus_STIG Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG Microsoft_Word_2016 Microsoft_PowerPoint_2016 Microsoft_Outlook_2016 Microsoft_OneDrive Microsoft_Office_System_2016 Microsoft_Excel_2016 MS_Edge_STIG MS_Defender_Antivirus Microsoft_Access_2016 JRE_8_and_Windows_STIG IE_11_STIG MOZ_Firefox_STIG MS_Dot_Net_Framework,99.61%,83.43%,0.00%,0.00%,1,8,1
2024-07-11,60,NCCM,NP_C60-NCCM_Zone B,7372,NP0027WK439048,NCCM-W,,ProuleJ,KrekorianC_$,,,,NCCM-W,36 d,17,Google_Chrome_Current_Windows MS_Windows_10_STIG Windows_Firewall_with_Advanced_Security Microsoft_Word_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Access_2016 MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Adobe_Acrobat_Reader_DC_Continuous_Track_STIG,100.00%,0.00%,0.00%,0.00%,1,7,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB400435,NCCM-W,,CarrollA,,CMDB_Disposed,,,NCCM-W,191 d,15,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG,95.40%,93.17%,93.03%,0.00%,1,12,3
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB402259,NCCM-W,,,,Not in CMDB,,,NCCM-W,107 d,15,MS_Dot_Net_Framework JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows Windows_Firewall_with_Advanced_Security,97.30%,90.91%,81.68%,0.00%,1,5,1
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB402260,NCCM-W,,DameB,,,,,NCCM-W,23 d,17,MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_Access_2016 Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Windows_Firewall_with_Advanced_Security Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows,99.86%,85.89%,67.60%,0.00%,1,2,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB402261,NCCM-W,,McIntireS,,,,,NCCM-W,2 d,13,Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security,100.00%,95.27%,74.58%,0.00%,1,2,1
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB437961,NCCM-W,,MonizL,,,,,,2 d,16,Microsoft_Access_2016 MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_PowerPoint_2016 Microsoft_Outlook_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG,99.85%,0.00%,0.00%,0.00%,1,4,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438076,NCCM-W,,WatwoodS,,,,,,9 d,19,MS_Dot_Net_Framework Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MOZ_Firefox_STIG MS_Defender_Antivirus Microsoft_Access_2016 Microsoft_Excel_2016 MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_PowerPoint_2016 Microsoft_Publisher_2016 Microsoft_Outlook_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG MS_Office_365_ProPlus_STIG,99.66%,81.44%,0.00%,0.00%,1,5,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438106,NCCM-W,,BlackstockS,,CMDB_Inactive,,,NCCM-W,107 d,15,MS_Dot_Net_Framework MS_Defender_Antivirus Microsoft_Access_2016 MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneNote_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_Outlook_2016 Microsoft_Word_2016 MS_Windows_10_STIG Windows_Firewall_with_Advanced_Security,97.99%,96.76%,0.00%,0.00%,1,2,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438111,NCCM-W,,BessinJ,,,,,,85 d,15,MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG,97.99%,96.30%,0.00%,0.00%,1,2,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438298,NCCM-W,,JohnsonM,,,,,NCCM-W,23 d,16,Microsoft_Access_2016 MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 Microsoft_Outlook_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG,99.85%,0.00%,0.00%,0.00%,1,4,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438348,NCCM-W,,DionneS,,,,,,2 d,16,MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Microsoft_Word_2016 Microsoft_Skype_for_Business_2016 Microsoft_PowerPoint_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG Google_Chrome_Current_Windows,99.71%,90.58%,0.00%,0.00%,1,2,1
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438349,NCCM-W,,LauthR,,,,,,2 d,19,Google_Chrome_Current_Windows Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MOZ_Firefox_STIG MS_Dot_Net_Framework MS_Defender_Antivirus Microsoft_Access_2016 MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_OneDrive Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG MS_Office_365_ProPlus_STIG,99.89%,0.00%,0.00%,0.00%,1,4,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438350,NCCM-W,,,,Not in CMDB,,,,2 d,16,Google_Chrome_Current_Windows Microsoft_Access_2016 MS_Dot_Net_Framework MS_Defender_Antivirus Microsoft_Excel_2016 MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Publisher_2016 Microsoft_Outlook_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Microsoft_PowerPoint_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG,99.71%,0.00%,0.00%,0.00%,1,2,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076NB438363,NCCM-W,,DuganP,,,,,,2 d,19,MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus Microsoft_Office_System_2016 MS_Edge_STIG Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Publisher_2016 Microsoft_Word_2016 Microsoft_Skype_for_Business_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MOZ_Firefox_STIG MS_Office_365_ProPlus_STIG,99.55%,0.00%,0.00%,0.00%,1,5,1
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK399709,NCCM-W,,BrunoA,,,,,NCCM-W,23 d,12,MS_Dot_Net_Framework Google_Chrome_Current_Windows MS_Defender_Antivirus Microsoft_Excel_2016 MS_Edge_STIG Microsoft_Office_System_2016 IE_11_STIG Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG,99.86%,96.39%,0.00%,0.00%,1,3,1
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK401903,NCCM-W,,KossakK,,CMDB_Inactive,,,NCCM-W,191 d,13,Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG,95.56%,73.93%,73.63%,0.00%,3,140,3
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK401904,NCCM-W,,ValmN,,CMDB_Inactive,,,NCCM-W,107 d,13,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MS_Dot_Net_Framework Google_Chrome_Current_Windows IE_11_STIG Microsoft_Excel_2016 MS_Edge_STIG MS_Defender_Antivirus Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Word_2016 Microsoft_PowerPoint_2016 MS_Windows_10_STIG Windows_Firewall_with_Advanced_Security,97.59%,96.65%,0.00%,0.00%,1,4,2
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK401905,NCCM-W,,JohnsonM,,,,,NCCM-W,191 d,15,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG,96.18%,94.51%,78.04%,0.00%,1,11,1
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK437756,NCCM-W,,SylviaM,,,,,,2 d,18,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MS_Dot_Net_Framework Google_Chrome_Current_Windows JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneNote_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG,99.73%,96.58%,0.00%,0.00%,1,5,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK437757,NCCM-W,,RedingtonA,,,,,,2 d,18,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Publisher_2016 Microsoft_Word_2016 Microsoft_Skype_for_Business_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG MS_Office_365_ProPlus_STIG,99.65%,81.05%,0.00%,0.00%,1,5,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK437758,NCCM-W,,KossakK,,,,,,2 d,15,MS_Dot_Net_Framework Microsoft_Access_2016 Microsoft_Office_System_2016 MS_Edge_STIG Microsoft_Excel_2016 MS_Defender_Antivirus Microsoft_OneNote_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security Microsoft_Publisher_2016 MS_Windows_10_STIG,99.85%,96.76%,0.00%,0.00%,1,2,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK437761,NCCM-W,,LiottaK,,,,,,2 d,18,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Edge_STIG Microsoft_Excel_2016 MS_Defender_Antivirus Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Publisher_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG JRE_8_and_Windows_STIG,99.73%,94.67%,0.00%,0.00%,1,3,0
2024-07-11,70,NCCM,NP_C70-NCCM_Zone B,7372,NP0076WK437766,NCCM-W,,JohnsonM,,,,,,23 d,17,Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Edge_STIG MS_Defender_Antivirus Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_Word_2016 Microsoft_Skype_for_Business_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG,99.86%,96.79%,0.00%,0.00%,1,4,0
